172600003;28BA0EB65705A224B6B2116EA8D38CDD979991E2827BB62453171452B78B61DA;A4517;EXXA4E2A01021954
172600003;64;1;0;101;0
172600003;64;1;0;102;0
172600003;64;1;0;103;0
172600003;64;1;0;104;0
172600003;64;1;0;105;0
172600003;64;2;3;101;1
172600003;64;2;3;102;0
172600003;64;2;3;103;0
172600003;64;2;3;104;0
172600003;64;2;3;105;0
172600003;64;3;0;101;0
172600003;64;4;5;101;3
172600003;64;4;5;102;0
172600003;64;4;5;103;0
172600003;64;4;5;104;1
172600003;64;4;5;105;0
172600003;64;4;5;106;0
172600003;64;4;5;107;0
172600003;64;4;5;108;0
172600003;64;4;5;109;0
172600003;64;4;5;110;0
172600003;64;4;5;111;0
172600003;64;4;5;112;0
172600003;64;4;5;113;0
172600003;64;5;0;101;0
172600003;64;5;0;102;0
172600003;64;5;0;103;0
172600003;64;5;0;104;0
172600003;64;5;0;105;0
172600003;64;6;1;101;0
172600003;64;6;1;102;0
172600003;64;7;29;101;7
172600003;64;7;29;102;0
172600003;64;7;29;103;0
172600003;64;7;29;104;0
172600003;64;7;29;105;0
172600003;64;7;29;106;0
172600003;64;7;29;107;0
172600003;64;7;29;108;0
172600003;64;7;29;109;0
172600003;64;7;29;110;0
172600003;64;7;29;111;2
172600003;64;7;29;112;0
172600003;64;7;29;113;0
172600003;64;7;29;114;0
172600003;64;7;29;115;0
172600003;64;7;29;116;0
172600003;64;7;29;117;0
172600003;64;8;2;101;0
172600003;64;8;2;102;0
172600003;64;8;2;103;0
172600003;64;8;2;104;0
172600003;64;8;2;105;0
172600003;64;8;2;106;0
172600003;64;8;2;107;0
172600003;64;8;2;108;1
172600003;64;8;2;109;0
172600003;64;8;2;110;0
172600003;64;8;2;111;0
172600003;64;8;2;112;0
172600003;64;8;2;113;0
172600003;64;8;2;114;0
172600003;64;8;2;115;0
172600003;64;9;0;101;0
172600003;64;10;0;101;0
172600003;64;10;0;102;0
172600003;64;10;0;103;0
172600003;64;10;0;104;0
172600003;64;10;0;105;0
172600003;64;10;0;106;0
172600003;64;11;0;101;0
172600003;64;12;21;101;4
172600003;64;12;21;102;0
172600003;64;12;21;103;1
172600003;64;12;21;104;1
172600003;64;12;21;105;0
172600003;64;12;21;106;1
172600003;64;12;21;107;0
172600003;64;12;21;108;1
172600003;64;12;21;109;0
172600003;64;12;21;110;0
172600003;64;12;21;111;1
172600003;64;12;21;112;0
172600003;64;12;21;113;0
172600003;64;13;0;101;0
172600003;64;13;0;102;0
172600003;64;13;0;103;0
172600003;64;13;0;104;0
172600003;64;13;0;105;0
172600003;64;13;0;106;0
172600003;64;13;0;107;0
172600003;64;13;0;108;0
172600003;64;13;0;109;0
172600003;64;13;0;110;0
172600003;64;13;0;111;0
172600003;64;13;0;112;0
172600003;64;13;0;113;0
172600003;64;13;0;114;0
172600003;64;13;0;115;0
172600003;64;13;0;116;0
172600003;64;13;0;117;0
172600003;64;14;0;101;0
172600003;64;14;0;102;0
172600003;64;14;0;103;0
172600003;64;14;0;104;0
172600003;64;14;0;105;0
172600003;64;14;0;106;0
172600003;64;14;0;107;0
172600003;64;14;0;108;0
172600003;64;14;0;109;0
172600003;64;14;0;110;0
172600003;64;14;0;111;0
172600003;64;15;0;101;0
172600003;64;15;0;102;0
172600003;64;15;0;103;0
172600003;64;15;0;104;0
172600003;64;16;5;101;0
172600003;64;16;5;102;0
172600003;64;16;5;103;0
172600003;64;16;5;104;0
172600003;64;16;5;105;0
172600003;64;16;5;106;1
172600003;64;16;5;107;0
172600003;64;16;5;108;0
172600003;64;16;5;109;0
172600003;64;16;5;110;0
172600003;64;16;5;111;0
172600003;64;16;5;112;0
172600003;64;16;5;113;0
172600003;64;16;5;114;0
172600003;64;16;5;115;0
172600003;64;17;11;101;2
172600003;64;17;11;102;0
172600003;64;17;11;103;1
172600003;64;17;11;104;0
172600003;64;17;11;105;0
172600003;64;17;11;106;1
172600003;64;17;11;107;0
172600003;64;17;11;108;1
172600003;64;17;11;109;0
172600003;64;17;11;110;1
172600003;64;17;11;111;0
172600003;64;17;11;112;0
172600003;64;17;11;113;0
